row_id,bir,ki,bu,nə,aşıq,ey,hər,ilə,kim,mən,o,i,də,ol,ələsgər,kimi,sən,var,oldu,da,çox,mənim,məni,gün,dedi,can,tək,idi,mənə,olur
667,3,1,1,0,0,5,0,1,0,0,0,0,0,1,0,1,3,0,0,0,1,1,0,1,0,1,0,0,0,0
668,8,3,10,4,0,0,1,0,0,0,1,1,0,1,0,0,0,2,0,1,1,0,1,0,5,0,1,0,0,1
669,6,7,9,0,0,4,0,0,4,0,2,2,0,3,0,0,0,1,0,0,2,0,0,0,0,1,0,2,0,2
670,1,3,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
671,0,8,10,0,0,4,4,4,1,0,0,1,0,5,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,1
672,5,3,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
673,6,3,5,0,0,1,1,3,0,0,2,3,1,3,0,0,0,1,4,0,3,1,0,2,6,0,0,5,0,0
674,8,5,8,0,0,5,0,2,0,0,2,0,1,8,0,0,2,2,3,0,0,0,0,0,4,0,0,1,0,0
675,1,2,4,0,0,1,0,0,3,0,3,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,3,0,2
676,1,0,0,0,0,1,0,4,0,2,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
677,3,2,1,1,0,2,0,0,1,1,2,0,0,4,0,0,0,0,2,0,0,0,0,0,3,0,0,3,1,0
678,5,2,2,0,0,1,0,1,0,0,2,1,0,8,0,0,3,1,1,0,5,0,2,1,1,1,0,2,0,0
679,3,3,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,3,1,4,3,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1
681,3,2,5,1,0,0,0,0,1,3,5,1,1,4,0,0,1,2,1,0,1,0,0,0,3,0,0,0,0,0
682,7,6,6,0,0,2,0,2,4,0,3,2,0,7,0,0,0,0,6,0,2,0,1,0,4,0,0,1,0,1
683,0,2,4,0,0,3,1,2,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
684,1,2,3,0,0,0,2,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
685,9,5,7,0,0,1,0,4,1,0,2,3,0,5,0,1,0,2,2,0,1,0,1,1,3,0,0,1,0,2
686,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
687,2,1,1,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
688,0,3,2,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
689,0,1,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
690,3,6,3,7,0,9,5,1,2,2,1,1,0,4,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,1
691,4,8,5,2,0,3,0,0,4,1,3,2,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8
692,3,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0
693,3,4,1,0,0,2,0,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
694,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
695,4,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
696,15,11,9,2,0,3,2,3,2,0,6,0,1,5,0,0,5,3,1,0,1,0,0,3,0,0,1,0,0,5
697,1,4,1,1,0,0,1,0,1,0,2,1,0,0,0,1,1,1,5,0,1,1,0,0,1,0,1,0,1,0
698,3,2,1,1,0,3,0,2,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1
699,3,11,1,3,0,0,2,1,0,1,1,4,0,1,0,0,0,1,5,0,3,0,3,1,0,0,0,2,1,0
700,1,0,2,3,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
701,1,1,2,0,0,3,0,1,1,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
702,1,0,1,0,0,3,1,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
703,3,5,2,3,0,7,3,2,2,2,1,2,0,6,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0
704,1,2,1,0,0,4,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
705,2,3,1,0,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
706,0,0,0,0,0,2,1,0,0,0,0,0,1,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
707,2,2,3,1,0,2,2,0,2,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
708,5,6,2,0,0,1,4,1,2,5,0,3,1,2,0,0,3,4,0,0,1,0,0,1,0,0,1,0,2,4
709,1,4,0,0,0,2,4,2,0,1,0,0,0,0,0,1,0,1,2,0,2,0,1,0,0,0,0,6,3,2
710,3,4,0,3,0,1,0,1,0,0,0,0,0,4,0,1,3,4,0,0,0,1,0,0,1,0,0,1,0,0
711,3,1,3,2,0,4,1,1,0,2,1,0,0,3,0,0,4,0,2,0,0,0,1,0,2,0,0,0,1,1
712,4,3,3,3,0,1,5,2,2,0,0,0,0,2,0,0,0,1,3,1,0,0,0,1,1,0,0,1,0,0
713,4,3,7,0,0,5,2,0,1,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,1,0,2,1,0,2
714,3,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,4,0,0
715,9,3,8,0,0,4,0,1,1,1,5,1,0,8,0,0,0,2,4,0,1,0,0,1,2,0,0,2,2,0
716,7,0,3,0,0,1,0,0,0,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,2,0,2,0,0,0
717,1,1,4,3,0,7,0,1,0,1,1,1,0,1,0,0,3,1,0,1,0,0,1,1,0,0,0,0,0,0
718,1,1,1,1,0,0,1,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
719,17,4,5,2,0,6,7,10,2,5,6,0,5,8,0,2,7,4,1,0,0,0,0,0,2,0,2,15,3,5
720,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
721,5,1,3,0,0,6,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
722,4,3,5,1,0,1,0,3,2,1,2,0,0,1,0,0,1,1,0,0,0,0,1,1,2,0,0,2,0,0
723,1,0,0,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1
724,6,6,2,0,0,5,2,2,1,3,6,1,0,2,0,0,0,6,1,0,1,0,2,1,2,0,1,4,3,0
725,4,1,3,2,0,3,0,0,3,1,2,0,0,3,0,0,0,1,2,0,0,0,0,0,4,0,0,1,0,0
726,2,5,2,0,0,2,2,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
727,3,0,6,0,0,2,0,0,5,1,2,0,0,3,0,0,0,4,2,0,1,0,0,0,3,0,0,0,2,2
728,2,4,3,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0
729,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0,1,0,0,0,2,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,8,0,0
731,1,0,1,0,0,0,0,0,0,2,2,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
732,5,1,4,4,0,3,0,1,0,0,0,0,0,1,0,3,0,0,3,0,0,0,1,0,5,0,0,0,0,0
733,3,0,1,1,0,3,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,6,0,0,0,0,0
734,1,2,0,0,0,0,2,4,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,1,25,3,0
735,2,8,10,5,0,3,0,0,2,2,3,2,0,3,0,1,1,0,3,0,0,0,0,1,2,0,0,4,0,0
736,5,3,3,0,0,2,0,6,0,3,2,8,1,2,0,0,0,0,3,0,0,0,4,1,2,0,0,0,1,0
737,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
738,3,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
739,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,2,2,3,2,0,0,1,5,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
741,7,5,4,2,0,2,1,0,0,2,1,2,1,1,0,1,3,3,1,0,0,0,0,1,3,0,0,0,1,1
742,5,5,0,4,0,3,0,1,0,1,0,4,0,3,0,0,0,0,2,0,0,0,1,2,3,0,0,1,1,0
743,3,3,2,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
744,1,4,9,0,0,3,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
745,2,3,5,1,0,2,2,1,1,1,1,0,0,0,0,0,0,3,3,0,0,1,0,2,2,0,0,2,0,0
746,5,4,4,5,0,5,2,3,2,5,0,3,0,1,0,2,7,1,0,0,1,0,2,0,1,0,0,0,1,2
747,5,1,4,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0
748,0,6,3,2,0,2,6,1,4,2,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,25
749,3,5,3,0,0,6,1,2,1,1,0,3,0,2,0,0,0,0,5,0,0,0,3,0,0,0,0,0,1,1
750,8,17,9,2,0,0,3,4,3,6,6,5,3,5,0,3,1,6,0,6,4,1,0,1,1,0,0,5,2,2
751,0,1,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,1,0,0,0
752,2,3,2,0,0,1,1,1,1,0,1,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0
753,42,38,25,11,0,7,27,11,7,1,4,11,6,5,0,10,2,10,8,3,9,0,0,3,2,1,2,7,1,3
754,2,1,3,2,0,1,1,1,1,2,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0
755,2,3,0,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0
756,0,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,3,2,1,2,0,1,2,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
758,1,1,4,30,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,0,1,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0
760,2,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
762,4,0,1,1,0,3,1,0,2,11,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0
763,3,1,0,4,0,0,0,0,0,0,3,0,0,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0
764,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,0,5,5,3,0,10,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0
766,0,1,0,1,0,1,0,0,1,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,1,0,0,0
767,2,4,6,0,0,1,0,3,1,0,1,4,0,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
768,3,2,4,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0
769,1,2,1,1,0,0,1,2,2,0,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,4
770,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0
771,1,1,3,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
772,1,2,3,4,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,1,0
773,1,2,2,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
774,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
775,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,4,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0
777,2,2,1,0,0,1,3,1,0,0,0,1,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,2,0,0
778,5,0,1,3,0,0,1,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
779,5,0,3,4,0,2,2,1,0,0,1,1,1,1,0,4,5,0,1,1,0,0,0,1,0,2,1,0,0,0
780,4,2,1,4,0,0,1,0,0,2,2,0,0,0,0,2,0,1,0,0,1,2,1,1,0,0,3,1,1,0
781,3,0,1,3,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0,8,0
782,13,7,4,2,0,1,2,3,2,0,5,1,2,0,0,2,1,1,0,2,1,0,0,0,1,0,1,0,0,0
783,12,8,5,4,0,4,10,7,0,4,11,4,2,0,0,17,4,3,6,5,0,3,2,3,2,1,13,4,0,0
784,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
785,13,1,3,2,0,3,8,5,0,2,4,2,3,0,0,3,4,2,1,1,2,1,2,2,0,4,5,0,2,0
786,7,1,3,1,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
787,12,4,5,1,0,0,2,0,0,0,7,0,2,1,0,1,0,0,2,1,0,1,0,1,0,0,0,0,2,0
788,10,3,13,0,0,0,3,0,0,0,5,3,2,0,0,5,2,4,1,2,0,0,0,1,11,0,1,2,1,0
789,3,0,0,1,0,0,1,0,0,4,1,0,5,0,0,4,2,2,0,0,0,1,0,0,0,0,3,0,1,0
790,7,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0
791,1,1,0,2,0,2,2,1,0,0,0,0,0,0,0,0,9,2,0,2,0,0,1,0,0,1,0,0,3,0
792,2,2,2,0,0,0,1,2,0,1,0,0,3,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0
793,3,6,5,2,0,3,3,4,0,8,3,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,5,1
794,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,4,2,1,3,0,1,0,1,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0
796,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0
797,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
798,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0
799,5,3,3,1,0,1,2,0,0,0,4,1,4,1,0,1,5,0,0,4,0,0,0,1,0,0,4,0,0,1
800,4,5,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
801,7,2,10,4,0,0,5,2,0,1,0,1,2,0,0,1,2,1,4,0,0,3,0,0,0,0,1,1,2,0
802,12,5,9,2,0,1,13,8,0,4,3,2,2,2,0,7,1,1,11,3,0,62,4,2,2,1,0,0,2,0
803,1,1,2,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
804,18,19,12,20,0,2,5,9,0,19,26,33,1,0,0,16,5,4,1,1,1,8,4,1,1,1,2,4,6,0
805,3,2,4,12,0,0,3,0,0,3,0,0,2,0,0,0,0,2,1,0,0,3,0,0,0,1,3,2,1,0
806,8,3,3,6,0,0,1,0,0,1,2,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0
807,27,22,17,9,0,9,12,5,1,11,27,8,8,0,0,11,8,6,4,10,7,5,5,1,0,2,4,2,5,0
808,20,5,16,5,0,1,9,5,2,0,6,5,2,1,0,4,5,1,1,0,3,0,0,4,0,0,0,0,0,0
809,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2
810,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
811,23,38,33,11,0,1,9,8,0,4,24,14,8,3,0,8,9,3,3,4,3,5,3,5,2,4,10,0,4,0
812,2,4,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
813,7,5,7,1,0,0,7,0,0,1,0,6,1,0,0,6,0,2,0,5,0,1,0,0,0,0,4,0,2,0
814,18,5,13,4,0,4,7,6,2,12,3,6,3,0,0,7,3,2,5,4,1,3,3,1,1,5,5,0,2,1
815,6,5,5,1,0,2,10,3,0,1,4,3,1,0,0,0,4,1,0,1,0,0,4,0,0,0,1,0,3,0
816,61,40,35,26,0,15,26,6,9,28,25,6,30,4,0,14,32,14,7,17,13,14,2,6,4,8,2,0,8,0
817,10,20,11,9,0,0,4,14,0,17,13,4,7,0,0,9,0,3,0,3,1,5,5,2,0,2,1,0,6,4
818,2,3,1,2,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,6,2,1,0,0,0,3,0,0,1,4,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1
820,16,2,9,7,0,0,4,1,0,4,8,2,7,0,0,5,0,4,3,3,0,7,0,0,0,3,4,1,0,1
821,6,2,6,6,0,5,4,0,0,2,1,0,0,1,0,1,6,4,1,0,0,1,1,1,0,3,0,0,0,0
822,85,33,57,24,0,42,42,11,6,48,43,17,33,10,0,23,45,16,9,22,10,8,12,14,4,21,0,1,15,5
823,2,3,2,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
824,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0
825,2,0,1,0,0,1,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
826,5,0,1,3,0,0,2,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
827,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
828,2,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,2,0,0,1,1,1,0,1,0
829,30,16,43,9,0,3,21,19,2,11,47,18,13,0,0,11,17,13,10,13,6,2,2,8,0,1,10,0,8,3
830,40,6,9,5,0,2,24,13,0,19,8,14,5,7,0,12,8,5,5,2,3,1,1,1,0,14,18,0,5,0
831,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
832,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,0,0,1,0,1,1,0,1,0,0,1,0
833,0,0,1,0,0,1,0,1,0,0,1,16,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,3,0
834,0,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
835,12,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,1,1,0,1,0,0,3,0,0,0
836,1,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
837,14,3,8,2,0,3,8,1,1,15,1,6,5,0,0,23,1,4,2,5,1,4,3,1,2,1,2,0,5,0
838,7,3,10,0,0,0,2,0,0,8,4,1,2,0,0,7,0,1,0,1,0,4,0,0,1,0,3,0,3,0
839,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0
840,5,1,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
842,15,15,13,4,0,1,3,18,1,8,11,7,6,4,0,6,11,7,0,7,2,3,3,1,3,2,5,1,5,0
843,11,2,6,3,0,2,5,7,0,1,6,3,6,1,0,6,4,2,4,2,0,1,0,0,3,3,4,1,0,4
844,2,1,3,2,0,0,3,0,0,1,3,1,1,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0
845,5,2,3,2,0,0,3,0,1,0,6,2,1,0,0,1,1,4,0,0,1,2,0,0,0,0,2,0,2,0
846,2,2,3,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,11,2,2,0,0,0,0,2,1
847,7,0,5,0,1,0,0,0,0,3,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
848,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0
849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
850,0,0,4,5,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
851,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
852,2,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0
853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
855,3,3,3,2,2,0,1,4,0,0,0,2,0,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0
856,1,0,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
857,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,36,60,41,40,92,0,0,12,1,12,28,9,28,2,61,11,4,4,8,33,12,6,1,6,0,0,1,9,5,0
859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,7,0,0,0,1,0,0,0,0,0,0,0
861,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
862,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
864,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
865,1,0,0,2,7,0,0,0,0,1,0,1,1,0,5,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0
866,52,67,45,32,96,1,0,10,2,8,21,7,32,0,56,18,13,16,8,17,16,9,2,5,21,1,3,6,2,0
867,30,37,26,15,3,0,4,3,0,6,10,0,19,0,45,7,0,5,1,10,4,3,2,3,1,0,0,4,7,2
868,94,87,44,33,101,0,10,9,3,2,28,6,44,1,90,14,7,18,9,40,12,6,1,15,0,0,5,11,0,2
869,44,28,52,24,32,0,4,5,4,20,18,10,35,3,55,7,26,12,24,28,7,17,9,3,83,4,4,2,8,1
870,100,96,57,52,188,0,7,16,4,26,31,20,58,0,60,12,18,15,23,37,6,11,3,7,0,2,3,18,1,1
871,118,157,76,76,123,0,7,29,3,29,58,84,63,4,85,29,18,50,13,48,26,15,7,15,0,0,2,44,13,3
872,100,130,94,49,182,1,16,15,3,18,49,27,52,3,101,41,7,39,9,49,28,15,5,20,44,3,4,23,7,1
873,47,43,35,30,63,0,2,11,0,3,13,35,37,0,33,12,6,9,6,18,12,6,0,2,0,0,1,9,3,2
874,1,0,1,3,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,63,59,34,26,169,0,10,7,2,9,16,12,41,3,53,8,15,14,5,17,27,14,0,9,27,2,5,15,1,1
876,0,1,8,1,0,0,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
877,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
878,2,0,0,0,0,0,0,2,0,3,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0
879,3,0,6,0,0,0,0,1,0,0,0,1,0,1,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
880,0,0,1,2,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
881,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
882,0,0,2,8,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
883,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0
884,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
885,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
886,4,0,8,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,1,1,0,0,0
887,5,0,30,1,0,1,0,6,0,0,0,4,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
888,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
889,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
890,0,1,9,1,1,0,0,0,0,2,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
